fold,seed,best_val_rmse,test_rmse,test_r2,mean_uncertainty,mci,pcar,calib_alpha,calib_beta,slsp_drift_w,slsp_drift_b,physics_auc
0.0,0.0,0.7621127146278315,0.6795836707021473,0.7175406537766258,0.07289966,0.053798713009147,0.0,0.7559088468551636,-0.2084018141031265,0.0060899020172655,0.0018917918205261,0.0
1.0,0.0,0.7433949443862069,0.7090645398578614,0.6925024827380177,0.07289966,0.194398193674929,0.0,0.7698594331741333,-0.2205152213573455,0.0054658753797411,0.0019730702042579,0.0
2.0,0.0,0.5024767188774469,0.6972563077983142,0.7026588728522427,0.07289966,0.1710619207690744,0.0,0.7656118869781494,-0.2188114374876022,0.0056318496353924,0.0019574761390686,0.0
3.0,0.0,0.6196865201124987,0.6734605481090332,0.7226077018468744,0.07289966,0.0146715137525461,0.0,0.752216637134552,-0.199608489871025,0.0065173543989658,0.0018076002597808,0.0
4.0,0.0,0.774941798007733,0.6633933467746536,0.7308388947464115,0.07289966,0.0170817248872481,0.0,0.7466427087783813,-0.2094949185848236,0.0064522931352257,0.0019137635827064,0.0
0.0,1.0,0.6053260582824873,0.642195469141665,0.7477654616305459,0.07289966,0.0177015497294418,0.0,0.735232412815094,-0.2005635946989059,0.0069795656017959,0.0018315464258193,0.0
1.0,1.0,0.8308092871750922,0.6798043994870022,0.7173571383800986,0.07289966,0.0866062194108963,0.0,0.7565381526947021,-0.2110194861888885,0.0061484421603381,0.0019081681966781,0.0
2.0,1.0,0.6871813589891405,0.6491964467659905,0.7422359492761363,0.07289966,0.0176587515674969,0.0,0.7433492541313171,-0.2074579149484634,0.0071710799820721,0.0018912702798843,0.0
3.0,1.0,0.7358465724537147,0.6546693285816935,0.7378716046648433,0.07289966,0.034553155186586,0.0,0.7393497824668884,-0.1882137805223465,0.0077857943251729,0.0017201304435729,0.0
4.0,1.0,0.5159880176990678,0.6461143756145756,0.7446776179664178,0.07289966,0.0351991024799644,0.0,0.7395979166030884,-0.2081100195646286,0.0068054562434554,0.0018891021609306,0.0
0.0,2.0,0.6950276501591272,0.6411817750489535,0.7485611286005069,0.07289966,0.0319234240142738,0.0,0.7328411936759949,-0.1888625919818878,0.0078327907249331,0.001716636121273,0.0
1.0,2.0,0.5137832064402751,0.6629679035739008,0.7311840174202995,0.07289966,0.138704537468798,0.0,0.7508872747421265,-0.2167883813381195,0.0063184960745275,0.0019525438547134,0.0
2.0,2.0,0.7446717724589429,0.6689520852769404,0.7263092602326721,0.07289966,0.0691817122347214,0.0,0.7523630261421204,-0.2152638435363769,0.0059013715945184,0.0019586384296417,0.0
3.0,2.0,0.750779574939634,0.6659108184166082,0.728792171923389,0.07289966,0.0798395350575447,0.0,0.7484163045883179,-0.2055800855159759,0.006673748139292,0.0018617138266563,0.0
4.0,2.0,0.6903062330647322,0.6435670207159044,0.7466869049469529,0.07289966,0.018269082182087,0.0,0.7425409555435181,-0.2282349914312362,0.0066389278508722,0.0020939037203788,0.0
0.0,3.0,0.7964568707548759,0.6702176358180939,0.725272722312202,0.07289966,0.0704453832962933,0.0,0.7525275349617004,-0.2153825759887695,0.0057536126114428,0.001962274312973,0.0
1.0,3.0,0.5155141869131761,0.8327944485172218,0.5758243611112627,0.07289966,0.236611132236088,0.0,0.8021379113197327,-0.1932402104139328,0.0045288782566785,0.0017189756035804,0.0
2.0,3.0,0.706423079956504,0.6512166558155142,0.7406292014219602,0.07289966,0.0275386562023092,0.0,0.7405581474304199,-0.199390023946762,0.0068371929228305,0.0018206387758255,0.0
3.0,3.0,0.7107444144157666,0.6874010680812759,0.7110048962058997,0.07289966,0.0303230168065056,0.0,0.7579859495162964,-0.1993918865919113,0.0066843843087553,0.0018037483096122,0.0
4.0,3.0,0.6284699628174534,0.6732133279027555,0.7228113199932423,0.07289966,0.0700133282225579,0.0,0.7506889700889587,-0.1940067261457443,0.0068607423454523,0.0017543286085128,0.0
0.0,4.0,0.694329770714737,0.6603135759512093,0.7333322279478862,0.07289966,0.0319828844684011,0.0,0.7458603978157043,-0.1984909772872924,0.0068957810290157,0.0018084943294525,0.0
1.0,4.0,0.692904226920713,0.659580917741676,0.7339236679804453,0.07289966,0.0151787687312154,0.0,0.7452723979949951,-0.1975821256637573,0.0072527402080595,0.0018014013767242,0.0
2.0,4.0,0.6625381402224748,0.644548710392238,0.7459135138154916,0.07289966,0.027931095484425,0.0,0.740001916885376,-0.2148908376693725,0.006253782659769,0.0019527524709701,0.0
3.0,4.0,0.5343959679902763,0.6604252795639073,0.7332419972630311,0.07289966,0.1335820495150983,0.0,0.7494557499885559,-0.2201409637928009,0.0062485747039318,0.0019836500287055,0.0
4.0,4.0,0.8078523630243243,0.6719074219907757,0.7238856636893565,0.07289966,0.0699847498908639,0.0,0.7539954781532288,-0.2146819680929184,0.0064064092002809,0.001947283744812,0.0
