fold,seed,best_val_rmse,test_rmse,test_r2,mean_uncertainty,mci,pcar,calib_alpha,calib_beta,slsp_drift_w,slsp_drift_b,physics_auc
0.0,0.0,0.4566703886355476,0.4720453492162661,0.8637183051436188,0.14869288,0.2258756712955587,0.0,0.8506546020507812,-0.160727322101593,0.0,0.0,0.0
1.0,0.0,0.5905933732205962,0.6098898549314493,0.7725044540385507,0.14869288,0.4542761304799248,0.05882353,0.8942762017250061,-0.1091984659433364,0.0,0.0,0.0
2.0,0.0,0.3535121077185661,0.484342056326504,0.8565255917244463,0.14869288,0.3584218130392187,0.05882353,0.8701069951057434,-0.1293484419584274,0.0,0.0,0.0
3.0,0.0,0.3311563411805973,0.4894724260364324,0.8534700024880412,0.14869288,0.3493085019290447,0.0625,0.8634341359138489,-0.1430550068616867,0.0,0.0,0.0
4.0,0.0,0.7390083787117215,0.5294835555405982,0.8285351780723402,0.14869288,0.3556491807103157,0.0,0.8821917772293091,-0.1253980696201324,0.0,0.0,0.0
0.0,1.0,0.1989269155005862,0.4814286728320734,0.8582464368012693,0.14869288,0.0470095314085483,0.0,0.8560256361961365,-0.1498904228210449,0.0,0.0,0.0
1.0,1.0,0.5464181207522127,0.4870011845198546,0.8549458645941009,0.14869288,0.1516228274387472,0.0,0.8587570786476135,-0.1479830145835876,0.0,0.0,0.0
2.0,1.0,0.3556046845180687,0.4964806914441416,0.8492439305577008,0.14869288,0.4716009708011852,0.0,0.8579239249229431,-0.1448109596967697,0.0,0.0,0.0
3.0,1.0,0.707500205467467,0.5014706381407064,0.8461983131417112,0.14869288,0.1118041789159178,0.0,0.8712239861488342,-0.1362039297819137,0.0,0.0,0.0
4.0,1.0,0.6395692337452836,0.7250558423942174,0.6784762988740567,0.14869288,0.3695522807538509,0.3125,0.9143515825271606,-0.0880761370062828,0.0,0.0,0.0
0.0,2.0,0.5756560471042985,0.52551209967241,0.8310977171192735,0.14869288,0.1285591471721144,0.0,0.8731054663658142,-0.1304460167884826,0.0,0.0,0.0
1.0,2.0,0.2339317916794099,0.5039699830925717,0.8446613880273173,0.14869288,0.0903575976981836,0.0,0.8182112574577332,-0.1754267364740371,0.0,0.0,0.0
2.0,2.0,0.3563290824642475,0.4604118745158737,0.8703528089439554,0.14869288,0.3493531328790328,0.11764706,0.8428608775138855,-0.164719745516777,0.0,0.0,0.0
3.0,2.0,0.8298922095660725,0.62392603708109,0.7619126622471735,0.14869288,0.4357110671699047,0.0625,0.8986743092536926,-0.1043423190712928,0.0,0.0,0.0
4.0,2.0,0.3579289234724341,0.4876906298877426,0.8545348689144667,0.14869288,0.199645753018558,0.0,0.8542206883430481,-0.157187819480896,0.0,0.0,0.0
0.0,3.0,0.562161756000871,0.5357614787509889,0.8244450623350327,0.14869288,0.3075878830517039,0.0,0.8796023726463318,-0.1244936063885688,0.0,0.0,0.0
1.0,3.0,0.6348544186036538,0.7327912216116875,0.6715792444089335,0.14869288,0.4118850388947655,0.05882353,0.9127236008644104,-0.0897236764430999,0.0,0.0,0.0
2.0,3.0,0.5291110477824315,0.4878069449150844,0.8544654732879757,0.14869288,0.3670031603644875,0.05882353,0.8584261536598206,-0.1500378251075744,0.0,0.0,0.0
3.0,3.0,0.3590116697491754,0.4671622461919502,0.8665232708954811,0.14869288,0.4164969213306904,0.0,0.8492979407310486,-0.1557879149913787,0.0,0.0,0.0
4.0,3.0,0.3772807758305868,0.49516075692181,0.850044459685257,0.14869288,0.1282888045534491,0.0,0.8584426641464233,-0.1479649692773819,0.0,0.0,0.0
0.0,4.0,0.6040831839030569,0.5086938791810623,0.8417356480382412,0.14869288,0.2973884589531842,0.0,0.8773515820503235,-0.1253284662961959,0.0,0.0,0.0
1.0,4.0,0.4002176156888819,0.5303376813581723,0.8279815417859341,0.14869288,0.3446392679915708,0.0,0.8739370107650757,-0.1284914165735244,0.0,0.0,0.0
2.0,4.0,0.6960576435338113,0.5120994000621759,0.8396095101376785,0.14869288,0.4150299429893493,0.05882353,0.8758114576339722,-0.1288397759199142,0.0,0.0,0.0
3.0,4.0,0.286178015220793,0.485919749415497,0.855589363911856,0.14869288,0.1108322623185813,0.0,0.8400936126708984,-0.1652451753616333,0.0,0.0,0.0
4.0,4.0,0.5207339505963762,0.4815227943448351,0.8581910044401427,0.14869288,0.4354956373572349,0.0625,0.8572840094566345,-0.1542949378490448,0.0,0.0,0.0
