fold,seed,best_val_rmse,test_rmse,test_r2,mean_uncertainty,mci,pcar,calib_alpha,calib_beta,slsp_drift_w,slsp_drift_b,physics_auc
0.0,0.0,0.7255029588824732,0.6708278956332244,0.724772194313504,0.07465271,0.0242654594647533,0.0,0.763818621635437,-0.1997706890106201,0.005947922822088,0.001810997724533,0.0
1.0,0.0,0.7534852111170622,0.7038043335582053,0.6970479100186414,0.07465271,0.2147575178567101,0.0,0.7793675661087036,-0.2122939079999923,0.0052877073176205,0.0018979310989379,0.0
2.0,0.0,0.5150117449317405,0.6939018209374206,0.7055129957684234,0.07465271,0.179702168878387,0.0,0.7760317325592041,-0.2093080133199691,0.0054727448150515,0.0018712803721427,0.0
3.0,0.0,0.632122995333512,0.6647265747359276,0.7297559363217446,0.07465271,0.099793610163033,0.0,0.7614615559577942,-0.1972604393959045,0.0062183886766433,0.0017836615443229,0.0
4.0,0.0,0.7818970862796447,0.6515389332718797,0.7403724203828341,0.07465271,0.0191778575535863,0.0,0.7542563080787659,-0.2084660232067108,0.0062297177501022,0.0019015297293663,0.0
0.0,1.0,0.6005148078942777,0.631415681772432,0.7561623257821063,0.07465271,0.0157383027869988,0.0,0.7412699460983276,-0.1970145106315612,0.00689931306988,0.0017943531274795,0.0
1.0,1.0,0.819811006983401,0.6724494192980753,0.7234400261472498,0.07465271,0.1095849332564017,0.0,0.7652038335800171,-0.2017147839069366,0.0058761378750205,0.0018255114555358,0.0
2.0,1.0,0.6833316245183789,0.6396567341746574,0.749755793049272,0.07465271,0.0265220575692022,0.0,0.7491591572761536,-0.1871429681777954,0.0076065738685429,0.0017137229442596,0.0
3.0,1.0,0.7473701412124262,0.6453381683447145,0.7452907107972967,0.07465271,0.0326849709963426,0.0,0.7482365369796753,-0.1787600666284561,0.0076454593800008,0.0016314759850502,0.0
4.0,1.0,0.539616820942733,0.6406817331826532,0.748953157633633,0.07465271,0.1110959686338901,0.0,0.7523272037506104,-0.2088633328676223,0.0063534164801239,0.0018864199519157,0.0
0.0,2.0,0.6969417712852763,0.6361465778991748,0.7524947187868657,0.07465271,0.0248559225788887,0.0,0.7454056739807129,-0.1870494782924652,0.0074056894518435,0.00169338285923,0.0
1.0,2.0,0.5236380678754299,0.6474601994300949,0.743612862790358,0.07465271,0.1088934483773568,0.0,0.7563117742538452,-0.2074561715126037,0.0063028745353221,0.0018702149391174,0.0
2.0,2.0,0.7330545490055907,0.6585005813759329,0.7347945740941335,0.07465271,0.038086506373742,0.0,0.7580164670944214,-0.2015488594770431,0.0060599399730563,0.0018361657857894,0.0
3.0,2.0,0.7480499925458831,0.6565262839362116,0.736382452663576,0.07465271,0.0604560433421283,0.0,0.7564600110054016,-0.1960455328226089,0.0065655093640089,0.0017742663621902,0.0
4.0,2.0,0.7006484267346214,0.6333480097986778,0.7546676041421422,0.07465271,0.0187784970621578,0.0,0.7511013746261597,-0.2209664285182953,0.006373087875545,0.0020293518900871,0.0
0.0,3.0,0.7594249952958745,0.6552756313572379,0.7373858548045926,0.07465271,0.0836902085472555,0.0,0.7577885985374451,-0.2107919454574585,0.0056600240059196,0.0019160583615303,0.0
1.0,3.0,0.5466099993725814,0.8364665114527329,0.5720754561384627,0.07465271,0.2474677895798402,0.0,0.8130195736885071,-0.1843573004007339,0.0043293782509863,0.0016348361968994,0.0
2.0,3.0,0.7130346356650445,0.6432789222598838,0.7469136498681633,0.07465271,0.0478683957720504,0.0,0.7499256730079651,-0.1973922550678253,0.0065337168052792,0.0017957761883735,0.0
3.0,3.0,0.7039882453054063,0.6787589234662194,0.718225826819111,0.07465271,0.0789637141861021,0.0,0.7660883665084839,-0.1876952052116394,0.006660705897957,0.0016963630914688,0.0
4.0,3.0,0.6373992843586727,0.6597782217099963,0.7337644584982953,0.07465271,0.0694529199972748,0.0,0.7566308379173279,-0.1853941828012466,0.0067706080153584,0.0016767084598541,0.0
0.0,4.0,0.682835500255634,0.6540692066171877,0.7383519598601274,0.07465271,0.0764118954539299,0.0,0.7575584053993225,-0.1996389180421829,0.0062913540750741,0.0018086731433868,0.0
1.0,4.0,0.7061211479230012,0.6542146446803445,0.7382355874194837,0.07465271,0.0714933547903509,0.0,0.7566519975662231,-0.2020245194435119,0.0064360513351857,0.0018309578299522,0.0
2.0,4.0,0.6746083658471641,0.6399845489623491,0.7494992342803513,0.07465271,0.1018169443396961,0.0,0.7514491677284241,-0.2159956842660904,0.0060443915426731,0.0019555985927581,0.0
3.0,4.0,0.5331548152787131,0.651681012627323,0.7402591754506079,0.07465271,0.1557060545310378,0.0,0.758380115032196,-0.2119495570659637,0.0060906144790351,0.0019081160426139,0.0
4.0,4.0,0.7943426987647302,0.6505506972383894,0.7411594147886866,0.07465271,0.0651491861790418,0.0,0.7577624917030334,-0.208147644996643,0.00656733289361,0.0018917098641395,0.0
